"","FIPSCode","total_votes_2016","transmitted","mail_ballots_submitted","mail_ballots_counted","JurisdictionName","rejected","State","pr2","pr3","jurisdiction","unemp_pop_16plus_percentage","below_pov_past12_percentage","households","median_household_income","total_pop","pop_16","white_count","white_percentage","nonwhite_count","nonwhite_percentage","hispanic_count","hispanic_percentage","black_count","black_percentage","native_count","native_percentage","asian_count","asian_percentage","pac_count","pac_percentage","voting_age"
"3166",48345,615,N/A,N/A,N/A,"MOTLEY COUNTY",N/A,"TX",N/A,N/A,"Motley County, Texas","62.4","5.8","465","43750",1156,873.936,861,74.5,295,25.5,224,19.4,19,1.6,0,0,0,0,0,0,846
"3167",48347,22622,1187,1149,1134,"NACOGDOCHES COUNTY",15,"TX",0.96798652064027,0.0130548302872063,"Nacogdoches County, Texas","59.1","15.7","23904","43598",65558,51659.704,39079,59.6,26479,40.4,12565,19.2,11311,17.3,182,0.3,1082,1.7,7,0,50216
"3168",48349,16433,1117,992,967,"NAVARRO COUNTY",25,"TX",0.888093106535363,0.0252016129032258,"Navarro County, Texas","60.9","14.9","17397","47920",48583,37360.327,27526,56.7,21057,43.3,13013,26.8,6124,12.6,169,0.3,309,0.6,539,1.1,35829
"3169",48351,5534,363,343,343,"NEWTON COUNTY",0,"TX",0.944903581267218,0,"Newton County, Texas","46.4","12.4","4978","40950",14057,11695.424,10335,73.5,3722,26.5,497,3.5,2771,19.7,21,0.1,166,1.2,0,0,11178
"3170",48353,4857,273,241,238,"NOLAN COUNTY",3,"TX",0.882783882783883,0.012448132780083,"Nolan County, Texas","57","11","5469","44346",14966,11523.82,8432,56.3,6534,43.7,5527,36.9,743,5,70,0.5,66,0.4,0,0,11074
"3171",48355,104405,N/A,N/A,N/A,"NUECES COUNTY",N/A,"TX",N/A,N/A,"Nueces County, Texas","63.1","12.5","128926","55048",360486,280818.594,107652,29.9,252834,70.1,228462,63.4,13071,3.6,919,0.3,7134,2,242,0.1,270482
"3172",48357,3002,N/A,N/A,N/A,"OCHILTREE COUNTY",N/A,"TX",N/A,N/A,"Ochiltree County, Texas","65.4","11.2","3443","49928",10348,7491.952,4512,43.6,5836,56.4,5564,53.8,18,0.2,47,0.5,16,0.2,0,0,7077
"3173",48359,948,50,48,48,"OLDHAM COUNTY",0,"TX",0.96,0,"Oldham County, Texas","57","8.1","527","63315",2090,1454.64,1559,74.6,531,25.4,353,16.9,100,4.8,1,0,10,0.5,0,0,1326
"3174",48361,32000,2203,1928,1905,"ORANGE COUNTY",23,"TX",0.875170222423967,0.0119294605809129,"Orange County, Texas","59.9","9.9","31989","55700",84047,65472.613,68118,81,15929,19,6165,7.3,7090,8.4,277,0.3,1007,1.2,0,0,63187
"3175",48363,10270,741,660,655,"PALO PINTO COUNTY",5,"TX",0.890688259109312,0.00757575757575758,"Palo Pinto County, Texas","57.6","12.9","10312","45979",28317,22370.43,21299,75.2,7018,24.8,5625,19.9,628,2.2,161,0.6,217,0.8,37,0.1,21635
"3176",48365,10416,603,551,521,"PANOLA COUNTY",30,"TX",0.913764510779436,0.0544464609800363,"Panola County, Texas","56","10.9","8827","51569",23440,18447.28,17184,73.3,6256,26.7,2013,8.6,4023,17.2,29,0.1,21,0.1,0,0,17866
"3177",48367,56817,2392,2147,2131,"PARKER COUNTY",16,"TX",0.89757525083612,0.00745225896599907,"Parker County, Texas","62.6","5.5","44255","74625",129802,101505.164,108865,83.9,20937,16.1,15562,12,1762,1.4,523,0.4,644,0.5,61,0,97611
"3178",48369,2466,91,91,91,"PARMER COUNTY",0,"TX",1,0,"Parmer County, Texas","62.2","11.9","3318","54184",9852,7310.184,3401,34.5,6451,65.5,6201,62.9,107,1.1,29,0.3,25,0.3,0,0,6974
"3179",48371,4185,349,315,284,"PECOS COUNTY",31,"TX",0.902578796561605,0.0984126984126984,"Pecos County, Texas","51.5","9.5","4557","52282",15797,12305.863,4040,25.6,11757,74.4,10837,68.6,567,3.6,164,1,74,0.5,17,0.1,11936
"3180",48373,19852,4864,4594,N/A,"POLK COUNTY",N/A,"TX",0.944490131578947,N/A,"Polk County, Texas","50.9","14.2","17803","46182",47837,39226.34,33877,70.8,13960,29.2,7193,15,4850,10.1,693,1.4,313,0.7,62,0.1,38033
"3181",48375,28651,2087,1747,1735,"POTTER COUNTY",12,"TX",0.837086727359847,0.0068689181453921,"Potter County, Texas","60.4","16.3","43944","43157",120899,90795.149,53755,44.5,67144,55.5,45905,38,11591,9.6,392,0.3,6494,5.4,96,0.1,87537
"3182",48377,2208,1373,87,-25,"PRESIDIO COUNTY",112,"TX",0.0633648943918427,N/A,"Presidio County, Texas","52.1","23.1","2627","27061",7123,5399.234,987,13.9,6136,86.1,5956,83.6,0,0,0,0,180,2.5,0,0,5186
"3183",48379,4701,275,256,255,"RAINS COUNTY",1,"TX",0.930909090909091,0.00390625,"Rains County, Texas","52.6","5.8","4331","49872",11473,9396.387,9814,85.5,1659,14.5,1019,8.9,322,2.8,69,0.6,8,0.1,0,0,9170
"3184",48381,54305,2933,2733,2716,"RANDALL COUNTY",17,"TX",0.93181043300375,0.00622027076472741,"Randall County, Texas","70.1","5.9","49187","67397",132475,103860.4,96014,72.5,36461,27.5,27678,20.9,3726,2.8,410,0.3,2162,1.6,64,0,100527
"3185",48383,904,45,44,44,"REAGAN COUNTY",0,"TX",0.977777777777778,0,"Reagan County, Texas","64.5","9.6","1147","70478",3752,2731.456,1064,28.4,2688,71.6,2652,70.7,27,0.7,0,0,0,0,0,0,2640
"3186",48385,1681,99,97,97,"REAL COUNTY",0,"TX",0.97979797979798,0,"Real County, Texas","46.3","8.5","1227","34813",3389,2826.426,2709,79.9,680,20.1,672,19.8,5,0.1,0,0,2,0.1,0,0,2705
"3187",48387,5161,255,237,238,"RED RIVER COUNTY",N/A,"TX",0.929411764705882,-0.00421940928270042,"Red River County, Texas","52.3","14.9","5048","37955",12275,10188.25,8982,73.2,3293,26.8,902,7.3,2080,16.9,28,0.2,6,0,0,0,9812
"3188",48389,3184,370,2093,2079,"REEVES COUNTY",14,"TX",N/A,0.00668896321070234,"Reeves County, Texas","50.6","10","3713","58384",15125,12115.125,3117,20.6,12008,79.4,11352,75.1,312,2.1,0,0,228,1.5,13,0.1,11755
"3189",48391,2948,223,197,197,"REFUGIO COUNTY",0,"TX",0.883408071748879,0,"Refugio County, Texas","54.4","15.1","2577","48112",7236,5701.968,3028,41.8,4208,58.2,3631,50.2,400,5.5,5,0.1,14,0.2,0,0,5537
"3190",48393,554,62,57,56,"ROBERTS COUNTY",1,"TX",0.919354838709677,0.0175438596491228,"Roberts County, Texas","53.8","5.1","311","73854",885,691.185,726,82,159,18,123,13.9,0,0,0,0,8,0.9,0,0,608
"3191",48395,7035,580,513,509,"ROBERTSON COUNTY",4,"TX",0.88448275862069,0.00779727095516569,"Robertson County, Texas","59.8","8.3","6358","54201",16890,13224.87,9728,57.6,7162,42.4,3481,20.6,3276,19.4,35,0.2,49,0.3,22,0.1,12827
"3192",48397,39948,2095,1835,1811,"ROCKWALL COUNTY",24,"TX",0.875894988066826,0.0130790190735695,"Rockwall County, Texas","68.2","4.7","31649","94767",93642,70886.994,67046,71.6,26596,28.4,16206,17.3,5670,6.1,224,0.2,2300,2.5,0,0,67935
"3193",48399,3782,357,324,324,"RUNNELS COUNTY",0,"TX",0.907563025210084,0,"Runnels County, Texas","55.1","11.6","3749","41732",10310,8124.28,6368,61.8,3942,38.2,3495,33.9,317,3.1,16,0.2,25,0.2,0,0,7825
"3194",48401,18994,1664,1481,1461,"RUSK COUNTY",20,"TX",0.890024038461538,0.0135043889264011,"Rusk County, Texas","52.2","9.6","17960","52329",53595,42608.025,34324,64,19271,36,8855,16.5,9131,17,78,0.1,301,0.6,22,0,41344
"3195",48403,4651,289,269,267,"SABINE COUNTY",2,"TX",0.930795847750865,0.00743494423791822,"Sabine County, Texas","38.4","17.6","4099","33257",10458,8805.636,8966,85.7,1492,14.3,455,4.4,650,6.2,1,0,0,0,20,0.2,8494
"3196",48405,3569,235,209,208,"SAN AUGUSTINE COUNTY",1,"TX",0.88936170212766,0.00478468899521531,"San Augustine County, Texas","41.7","18.9","3356","35509",8327,6861.448,5741,68.9,2586,31.1,583,7,1760,21.1,111,1.3,0,0,0,0,6659
"3197",48407,10343,652,583,578,"SAN JACINTO COUNTY",5,"TX",0.894171779141104,0.00857632933104631,"San Jacinto County, Texas","48.9","9.3","9487","44658",27819,22116.105,20779,74.7,7040,25.3,3563,12.8,2846,10.2,134,0.5,0,0,13,0,21697
"3198",48409,21656,1901,1622,1609,"SAN PATRICIO COUNTY",13,"TX",0.853235139400316,0.00801479654747226,"San Patricio County, Texas","60.2","13.5","23121","55229",67046,50887.914,26032,38.8,41014,61.2,38483,57.4,1003,1.5,101,0.2,671,1,30,0,48848
"3199",48411,2357,N/A,N/A,N/A,"SAN SABA COUNTY",N/A,"TX",N/A,N/A,"San Saba County, Texas","51.7","8.6","2104","44698",5962,4906.726,3846,64.5,2116,35.5,1790,30,134,2.2,0,0,3,0.1,0,0,4744
"3200",48413,1059,80,76,76,"SCHLEICHER COUNTY",0,"TX",0.95,0,"Schleicher County, Texas","68.1","10.9","1105","55677",3061,2271.262,1444,47.2,1617,52.8,1603,52.4,13,0.4,0,0,0,0,0,0,2219
"3201",48415,5289,271,249,249,"SCURRY COUNTY",0,"TX",0.918819188191882,0,"Scurry County, Texas","53","8.6","5884","55889",17239,13256.791,9158,53.1,8081,46.9,6917,40.1,837,4.9,13,0.1,49,0.3,0,0,12936
"3202",48417,1504,134,111,N/A,"SHACKELFORD COUNTY",N/A,"TX",0.828358208955224,N/A,"Shackelford County, Texas","62.9","7","1234","45187",3311,2615.69,2830,85.5,481,14.5,385,11.6,6,0.2,10,0.3,7,0.2,0,0,2527
"3203",48419,9086,474,474,474,"SHELBY COUNTY",0,"TX",1,0,"Shelby County, Texas","52.9","20.5","9292","40764",25478,19388.758,15729,61.7,9749,38.3,4605,18.1,4576,18,39,0.2,415,1.6,0,0,18632
"3204",48421,935,56,52,49,"SHERMAN COUNTY",3,"TX",0.928571428571429,0.0576923076923077,"Sherman County, Texas","67.3","10.4","1055","56576",3058,2443.342,1721,56.3,1337,43.7,1302,42.6,9,0.3,6,0.2,0,0,0,0,2348
"3205",48423,84768,195,195,193,"SMITH COUNTY",2,"TX",1,0.0102564102564103,"Smith County, Texas","60.5","11.8","77195","53511",225015,175511.7,134889,59.9,90126,40.1,43377,19.3,38735,17.2,725,0.3,3865,1.7,299,0.1,169329
"3206",48425,3897,136,113,N/A,"SOMERVELL COUNTY",N/A,"TX",0.830882352941177,N/A,"Somervell County, Texas","55.4","26.7","3239","53162",8743,6950.685,6911,79,1832,21,1648,18.8,54,0.6,27,0.3,35,0.4,60,0.7,6728
"3207",48427,11740,596,575,537,"STARR COUNTY",38,"TX",0.964765100671141,0.0660869565217391,"Starr County, Texas","56.4","31.4","16238","29294",63894,45173.058,465,0.7,63429,99.3,63299,99.1,21,0,7,0,69,0.1,0,0,42715
"3208",48429,3461,266,236,236,"STEPHENS COUNTY",0,"TX",0.887218045112782,0,"Stephens County, Texas","52.3","19.7","3268","45336",9372,7488.228,6709,71.6,2663,28.4,2199,23.5,222,2.4,66,0.7,38,0.4,0,0,7263
"3209",48431,633,36,33,32,"STERLING COUNTY",1,"TX",0.916666666666667,0.0303030303030303,"Sterling County, Texas","66.8","2.6","462","59286",1141,892.262,606,53.1,535,46.9,516,45.2,3,0.3,0,0,0,0,0,0,814
"3210",48433,701,47,47,47,"STONEWALL COUNTY",0,"TX",1,0,"Stonewall County, Texas","54.7","7","582","48000",1385,1099.69,1075,77.6,310,22.4,256,18.5,48,3.5,0,0,0,0,0,0,1077
"3211",48435,1416,N/A,N/A,N/A,"SUTTON COUNTY",N/A,"TX",N/A,N/A,"Sutton County, Texas","68.1","6","1484","60543",3865,3014.7,1470,38,2395,62,2385,61.7,3,0.1,0,0,0,0,0,0,2911
"3212",48437,2204,197,182,182,"SWISHER COUNTY",0,"TX",0.923857868020305,0,"Swisher County, Texas","48.6","17.7","2514","38418",7484,5852.488,3514,47,3970,53,3254,43.5,393,5.3,50,0.7,17,0.2,8,0.1,5584
"3213",48439,668514,40375,34949,34539,"TARRANT COUNTY",410,"TX",0.865609907120743,0.011731380010873,"Tarrant County, Texas","68.2","9.7","698995","64874",2019977,1541242.451,958302,47.4,1061675,52.6,576242,28.5,319829,15.8,5797,0.3,106427,5.3,3474,0.2,1479696
"3214",48441,45759,3080,2750,2728,"TAYLOR COUNTY",22,"TX",0.892857142857143,0.008,"Taylor County, Texas","65.6","11.2","49482","50818",136348,106078.744,87125,63.9,49223,36.1,32869,24.1,10287,7.5,722,0.5,2909,2.1,75,0.1,102669
"3215",48443,438,58,54,53,"TERRELL COUNTY",1,"TX",0.931034482758621,0.0185185185185185,"Terrell County, Texas","49.9","10.5","396","33750",862,761.146,265,30.7,597,69.3,548,63.6,23,2.7,2,0.2,0,0,0,0,749
"3216",48445,3355,175,161,161,"TERRY COUNTY",0,"TX",0.92,0,"Terry County, Texas","54.2","12","4041","44975",12615,9562.17,5071,40.2,7544,59.8,6859,54.4,584,4.6,28,0.2,0,0,0,0,9155
"3217",48447,808,55,50,49,"THROCKMORTON COUNTY",1,"TX",0.909090909090909,0.02,"Throckmorton County, Texas","56.6","9.1","703","44196",1567,1311.579,1292,82.5,275,17.5,235,15,16,1,0,0,0,0,0,0,1259
"3218",48449,9419,N/A,N/A,N/A,"TITUS COUNTY",N/A,"TX",N/A,N/A,"Titus County, Texas","62.2","16.6","10694","46698",32730,24220.2,14871,45.4,17859,54.6,14015,42.8,2953,9,84,0.3,333,1,0,0,23196
"3219",48451,38479,2753,2552,2524,"TOM GREEN COUNTY",28,"TX",0.926988739556847,0.0109717868338558,"Tom Green County, Texas","64","9.2","43131","51675",117466,92328.276,63195,53.8,54271,46.2,46319,39.4,4702,4,248,0.2,1349,1.1,50,0,89579
"3220",48453,468720,23419,21057,20501,"TRAVIS COUNTY",556,"TX",0.899141722532986,0.0264045210618797,"Travis County, Texas","72.3","8.8","458484","71767",1203166,961329.634,590373,49.1,612793,50.9,407676,33.9,94922,7.9,1963,0.2,78250,6.5,368,0,933882
"3221",48455,5985,240,213,N/A,"TRINITY COUNTY",N/A,"TX",0.8875,N/A,"Trinity County, Texas","45.1","13.1","5918","40407",14569,11946.58,11451,78.6,3118,21.4,1420,9.7,1318,9,48,0.3,147,1,0,0,11619
"3222",48457,8016,562,518,515,"TYLER COUNTY",3,"TX",0.921708185053381,0.00579150579150579,"Tyler County, Texas","41.6","12.3","7020","43936",21496,17906.168,17043,79.3,4453,20.7,1621,7.5,2411,11.2,12,0.1,60,0.3,0,0,17417
"3223",48459,16013,1131,1011,1010,"UPSHUR COUNTY",1,"TX",0.893899204244032,0.000989119683481701,"Upshur County, Texas","57","9","14036","50906",40769,32166.741,32817,80.5,7952,19.5,3423,8.4,3368,8.3,294,0.7,239,0.6,0,0,30902
"3224",48461,1347,72,65,62,"UPTON COUNTY",3,"TX",0.902777777777778,0.0461538461538462,"Upton County, Texas","54.6","14.5","1305","52257",3634,2678.258,1525,42,2109,58,1837,50.6,237,6.5,5,0.1,25,0.7,0,0,2578
"3225",48463,8964,1003,780,775,"UVALDE COUNTY",5,"TX",0.777666999002991,0.00641025641025641,"Uvalde County, Texas","57.8","14.1","8683","41752",27009,20742.912,7223,26.7,19786,73.3,19247,71.3,86,0.3,107,0.4,271,1,0,0,19635
"3226",48465,13617,1025,839,0,"VAL VERDE COUNTY",839,"TX",0.818536585365854,1,"Val Verde County, Texas","59.1","17.4","15429","45521",49027,36525.115,7612,15.5,41415,84.5,40086,81.8,611,1.2,64,0.1,285,0.6,31,0.1,34927
"3227",48467,21890,1088,977,950,"VAN ZANDT COUNTY",27,"TX",0.897977941176471,0.0276356192425793,"Van Zandt County, Texas","53.9","9.6","19615","51935",54368,43440.032,45714,84.1,8654,15.9,5741,10.6,1423,2.6,298,0.5,268,0.5,39,0.1,41700
"3228",48469,31123,3255,2771,2748,"VICTORIA COUNTY",23,"TX",0.851305683563748,0.00830025261638398,"Victoria County, Texas","63.4","11.4","32544","55631",91970,71092.81,41428,45,50542,55,42733,46.5,5205,5.7,155,0.2,1001,1.1,0,0,68399
"3229",48471,19796,990,884,870,"WALKER COUNTY",14,"TX",0.892929292929293,0.0158371040723982,"Walker County, Texas","41.8","14.2","21636","41855",71539,61809.696,40510,56.6,31029,43.4,12787,17.9,16393,22.9,256,0.4,911,1.3,10,0,60663
"3230",48473,16784,825,675,666,"WALLER COUNTY",9,"TX",0.818181818181818,0.0133333333333333,"Waller County, Texas","61.9","11.6","14807","57654",49987,39139.821,21571,43.2,28416,56.8,14903,29.8,12222,24.5,31,0.1,428,0.9,24,0,37801
"3231",48475,3445,251,207,204,"WARD COUNTY",3,"TX",0.824701195219124,0.0144927536231884,"Ward County, Texas","60","10.5","3956","64630",11586,8735.844,4724,40.8,6862,59.2,6131,52.9,533,4.6,55,0.5,67,0.6,0,0,8396
"3232",48477,14828,833,769,769,"WASHINGTON COUNTY",0,"TX",0.923169267707083,0,"Washington County, Texas","56.2","10.3","12381","56237",34796,28149.964,22364,64.3,12432,35.7,5483,15.8,5771,16.6,79,0.2,591,1.7,36,0.1,27083
"3233",48479,56905,1669,1303,1266,"WEBB COUNTY",37,"TX",0.78070701018574,0.0283960092095165,"Webb County, Texas","59.1","26.2","73659","42293",272053,190437.1,9513,3.5,262540,96.5,259797,95.5,780,0.3,118,0,1295,0.5,33,0,180718
"3234",48481,14732,904,822,N/A,"WHARTON COUNTY",N/A,"TX",0.90929203539823,N/A,"Wharton County, Texas","62.2","13.8","15256","49619",41551,31911.168,18643,44.9,22908,55.1,16983,40.9,5747,13.8,27,0.1,64,0.2,0,0,30733
"3235",48483,2306,N/A,N/A,N/A,"WHEELER COUNTY",N/A,"TX",N/A,N/A,"Wheeler County, Texas","63.1","14.9","2254","49352",5482,4199.212,3740,68.2,1742,31.8,1448,26.4,142,2.6,13,0.2,5,0.1,17,0.3,4058
"3236",48485,38119,2332,2210,2210,"WICHITA COUNTY",0,"TX",0.947684391080618,0,"Wichita County, Texas","61.2","13.7","47951","46575",131818,105190.764,86518,65.6,45300,34.4,24818,18.8,13116,10,922,0.7,2732,2.1,59,0,102067
"3237",48487,4105,N/A,N/A,N/A,"WILBARGER COUNTY",N/A,"TX",N/A,N/A,"Wilbarger County, Texas","64.4","11.9","5263","48773",12906,10363.518,7583,58.8,5323,41.2,3739,29,1221,9.5,78,0.6,90,0.7,0,0,9995
"3238",48489,5095,341,236,236,"WILLACY COUNTY",0,"TX",0.69208211143695,0,"Willacy County, Texas","48.7","33.6","5810","29944",21754,16946.366,2412,11.1,19342,88.9,19170,88.1,129,0.6,2,0,0,0,0,0,16452
"3239",48491,203081,11116,9570,9413,"WILLIAMSON COUNTY",157,"TX",0.860921194674343,0.016405433646813,"Williamson County, Texas","69.2","4.5","174754","83679",527057,403725.662,316640,60.1,210417,39.9,128133,24.3,31855,6,866,0.2,33636,6.4,366,0.1,388150
"3240",48493,19432,934,862,859,"WILSON COUNTY",3,"TX",0.922912205567452,0.00348027842227378,"Wilson County, Texas","60.1","6.9","15820","72445",48198,37883.628,27657,57.4,20541,42.6,18995,39.4,642,1.3,53,0.1,188,0.4,44,0.1,36407
"3241",48495,1876,73,67,67,"WINKLER COUNTY",0,"TX",0.917808219178082,0,"Winkler County, Texas","59.3","13.9","2572","59167",7802,5765.678,2811,36,4991,64,4689,60.1,159,2,78,1,0,0,0,0,5441
"3242",48497,24776,1053,992,992,"WISE COUNTY",0,"TX",0.942070275403609,0,"Wise County, Texas","60.7","9.2","22080","61709",64639,50483.059,49868,77.1,14771,22.9,12300,19,759,1.2,258,0.4,281,0.4,114,0.2,48496
"3243",48499,18727,1724,1575,1530,"WOOD COUNTY",45,"TX",0.913573085846868,0.0285714285714286,"Wood County, Texas","46.7","10","16531","48534",43815,36278.82,36273,82.8,7542,17.2,4313,9.8,2335,5.3,277,0.6,133,0.3,37,0.1,35299
"3244",48501,2303,76,68,68,"YOAKUM COUNTY",0,"TX",0.894736842105263,0,"Yoakum County, Texas","67","7.3","2676","68814",8571,5973.987,2763,32.2,5808,67.8,5643,65.8,25,0.3,11,0.1,5,0.1,0,0,5744
"3245",48503,7707,818,732,705,"YOUNG COUNTY",27,"TX",0.894865525672372,0.0368852459016393,"Young County, Texas","58.5","7.1","7105","47194",18114,14219.49,14176,78.3,3938,21.7,3332,18.4,354,2,112,0.6,89,0.5,0,0,13728
"3246",48505,3142,N/A,N/A,N/A,"ZAPATA COUNTY",N/A,"TX",N/A,N/A,"Zapata County, Texas","56.5","29.5","4405","31113",14369,10015.193,615,4.3,13754,95.7,13542,94.2,0,0,0,0,179,1.2,0,0,9534
"3247",48507,3396,484,279,273,"ZAVALA COUNTY",6,"TX",0.576446280991736,0.021505376344086,"Zavala County, Texas","55.6","28.4","3509","30988",12131,9013.333,602,5,11529,95,11372,93.7,60,0.5,0,0,4,0,0,0,8548
"3248",49001,2510,3114,2338,2330,"BEAVER COUNTY",8,"UT",0.750802825947335,0.00342172797262618,"Beaver County, Utah","62","7.5","2277","54212",6443,4593.859,5611,87.1,832,12.9,729,11.3,0,0,62,1,16,0.2,0,0,4377
"3249",49003,20205,6423,5006,4899,"BOX ELDER COUNTY",107,"UT",0.779386579479994,0.0213743507790651,"Box Elder County, Utah","63.6","8","17302","59937",53001,37789.713,46154,87.1,6847,12.9,4912,9.3,260,0.5,539,1,397,0.7,34,0.1,35921
"3250",49005,43100,58177,43319,43319,"CACHE COUNTY",0,"UT",0.744606975265139,0,"Cache County, Utah","68.7","10.7","37645","56840",122336,88571.264,102021,83.4,20315,16.6,13033,10.7,934,0.8,487,0.4,2479,2,474,0.4,84738
"3251",49007,7798,1206,917,906,"CARBON COUNTY",11,"UT",0.760364842454395,0.0119956379498364,"Carbon County, Utah","60.5","12.1","7844","50278",20356,15531.628,16926,83.1,3430,16.9,2702,13.3,127,0.6,137,0.7,84,0.4,13,0.1,14925
"3252",49009,247,154,135,135,"DAGGETT COUNTY",0,"UT",0.876623376623377,0,"Daggett County, Utah","52.5","0","145","81250",612,495.108,577,94.3,35,5.7,20,3.3,1,0.2,8,1.3,0,0,0,0,485
"3253",49011,141193,164453,121112,119865,"DAVIS COUNTY",1247,"UT",0.736453576401768,0.0102962547063875,"Davis County, Utah","69.1","4.5","102865","79690",340621,240819.047,286663,84.2,53958,15.8,32175,9.4,4324,1.3,1050,0.3,6007,1.8,2076,0.6,228931
"3254",49013,7014,8800,7173,7013,"DUCHESNE COUNTY",160,"UT",0.815113636363636,0.0223058692318416,"Duchesne County, Utah","62.2","10.4","6644","63919",20219,13971.329,17237,85.3,2982,14.7,1661,8.2,85,0.4,752,3.7,104,0.5,52,0.3,13322
"3255",49015,688,208,189,188,"EMERY COUNTY",1,"UT",0.908653846153846,0.00529100529100529,"Emery County, Utah","56.7","7.7","3589","52055",10248,7429.8,9349,91.2,899,8.8,642,6.3,17,0.2,75,0.7,66,0.6,2,0,7130
"3256",49017,2394,2977,2399,2393,"GARFIELD COUNTY",6,"UT",0.805844810211622,0.00250104210087536,"Garfield County, Utah","58","11.6","1741","52337",5017,3968.447,4468,89.1,549,10.9,297,5.9,3,0.1,164,3.3,5,0.1,22,0.4,3812
"3257",49019,4578,5225,4545,4521,"GRAND COUNTY",24,"UT",0.869856459330144,0.00528052805280528,"Grand County, Utah","68.1","6.8","4006","48673",9616,7885.12,7933,82.5,1683,17.5,1000,10.4,51,0.5,297,3.1,186,1.9,62,0.6,7617
"3258",49021,15644,23925,14507,14301,"IRON COUNTY",206,"UT",0.606353187042842,0.0142000413593438,"Iron County, Utah","61.1","13.4","16204","46809",49691,37069.486,42722,86,6969,14,4265,8.6,264,0.5,1127,2.3,277,0.6,27,0.1,35240
"3259",49023,4313,5453,4197,4186,"JUAB COUNTY",11,"UT",0.769668072620576,0.00262091970455087,"Juab County, Utah","65.6","10.4","3390","62237",10948,7619.808,10096,92.2,852,7.8,514,4.7,18,0.2,110,1,0,0,10,0.1,7140
"3260",49025,3403,4095,2737,2715,"KANE COUNTY",22,"UT",0.668376068376068,0.00803799780781878,"Kane County, Utah","57.1","6.9","2634","48269",7350,5887.35,6724,91.5,626,8.5,342,4.7,16,0.2,105,1.4,30,0.4,10,0.1,5641
"3261",49027,5170,6216,5187,5046,"MILLARD COUNTY",141,"UT",0.834459459459459,0.0271833429728167,"Millard County, Utah","62.3","7.8","4306","60445",12733,9193.226,10571,83,2162,17,1662,13.1,0,0,146,1.1,118,0.9,13,0.1,8771
"3262",49029,5182,6154,4498,4498,"MORGAN COUNTY",0,"UT",0.730906727331817,0,"Morgan County, Utah","63.4","3","3306","89274",11391,7802.835,10829,95.1,562,4.90000000000001,315,2.8,77,0.7,1,0,49,0.4,18,0.2,7328
"3263",49031,743,127,103,103,"PIUTE COUNTY",0,"UT",0.811023622047244,0,"Piute County, Utah","41.8","13.2","499","39440",1904,1515.584,1854,97.4,50,2.59999999999999,34,1.8,2,0.1,2,0.1,0,0,0,0,1462
"3264",49033,1131,1370,1130,1129,"RICH COUNTY",1,"UT",0.824817518248175,0.000884955752212389,"Rich County, Utah","47.6","7","620","49886",2350,1609.75,2033,86.5,317,13.5,256,10.9,0,0,0,0,0,0,0,0,1496
"3265",49035,424549,526924,358682,355322,"SALT LAKE COUNTY",3360,"UT",0.680709172480282,0.0093676292649199,"Salt Lake County, Utah","71.3","6.6","369429","71230",1120805,841724.555,801714,71.5,319091,28.5,203140,18.1,19465,1.7,6571,0.6,44627,4,16466,1.5,809045
"3266",49037,5560,7255,5423,5341,"SAN JUAN COUNTY",82,"UT",0.747484493452791,0.0151207818550618,"San Juan County, Utah","54.5","19.4","3992","44680",15281,10987.039,6662,43.6,8619,56.4,863,5.6,26,0.2,7224,47.3,62,0.4,40,0.3,10423
"3267",49039,10011,12043,9574,9531,"SANPETE COUNTY",43,"UT",0.794984638379141,0.00449133068727804,"Sanpete County, Utah","53.5","9.9","8483","51720",29366,22729.284,25233,85.9,4133,14.1,2829,9.6,275,0.9,262,0.9,140,0.5,152,0.5,21591
"3268",49041,8550,10120,7082,7028,"SEVIER COUNTY",54,"UT",0.699802371541502,0.0076249646992375,"Sevier County, Utah","60.6","10.3","7261","53020",21118,15458.376,19395,91.8,1723,8.2,1076,5.1,141,0.7,379,1.8,12,0.1,16,0.1,14756
"3269",49043,20827,25363,18537,18210,"SUMMIT COUNTY",327,"UT",0.730867799550526,0.0176403948859039,"Summit County, Utah","72.2","4.5","14555","100453",40511,31396.025,34232,84.5,6279,15.5,4662,11.5,304,0.8,88,0.2,667,1.6,10,0,30208
