ID,FIPS,STATE,LABEL,10Total_registered_x,10Notices_removed_x,12Total_registered_x,12Notices_removed_x,14Total_registered_x,14Notices_removed_x,16Total_registered_x,16Notices_removed_x,18Total_registered_x,18Notices_removed_x,10pct,12pct,14pct,16pct,18pct,median_pct,median_desc,mean_pct,mean_desc,Total_pop,Urban,Rural,POP_DESC,Pop_25+,Pct_colgrads,Pop_birth,Pct_foreign-born,Pop_16+,Unemployed,Households,Median household income,Income_desc,Pct_poverty,Emp_pop_16+,Top_occupation_pct,Top_occupation,Tot_racepop,White,Pct_White,Nonwhite,Pct_Nonwhite,Nonwhite_desc,Hispanic,Pct_Hispanic,Black,Pct_Black,Native,Pct_Native,Asian,Pct_Asian,Hawaiian_Pacific Islander,Pct_Hawaiian_Pacific Islander,Other,Pct_other,Multi,Pct_multi,VOTING AGE,VOTING AGE_Male,Pct_VOTING AGE_Male,VOTING AGE_Female,Pct_VOTING AGE_Female,Region,Division,total_2016,gop_2016,dem_2016,oth_2016,WINNER
2881,51127,VA,"New Kent County, Virginia",12588,109,13460,109,13721,208,14963,265,16013,135,0.858470505,0.803301643,1.493287386,0,0.836016844,0.836016844,Less than 1%,0.798215276,Less than 1%,18429,0,18429,Rural,14373,26,20051,2.8,16280,4.9,7537,75303,"More than $75,000",5,10099,36,"Management, business, science, and arts",20051,16014,79.9,4037,20.1,10% - 25%,524,2.6,2431,12.1,154,0.8,196,1,0,0,21,0.1,711,3.5,15619,7961,51,7658,49,South Region,South Atlantic Division,12163,8117,3545,501,Rep
2882,51131,VA,"Northampton County, Virginia",9083,116,9176,116,8885,211,9236,50,9010,386,1.261006631,1.248385708,2.319700967,0,4.10813112,1.261006631,1% - 5%,1.787444885,1% - 5%,12389,0,12389,Rural,8831,21.5,12118,5.6,9933,7,5075,37011,"$35,000 - $50,000",21.9,4741,31.3,"Management, business, science, and arts",12118,6561,54.1,5557,45.9,More than 25%,999,8.2,4313,35.6,14,0.1,99,0.8,8,0.1,0,0,124,1,9348,4332,46.3,5016,53.7,South Region,South Atlantic Division,6134,2686,3255,193,Dem
2883,51133,VA,"Northumberland County, Virginia",9296,97,9534,97,9503,84,9593,230,9579,114,1.032683914,1.007164365,0.876186503,0,1.176106469,1.007164365,1% - 5%,0.81842825,Less than 1%,12330,0,12330,Rural,9634,27.1,12272,2.5,10620,7.6,5776,54440,"$50,001 - $75,000",11,4933,34.3,"Management, business, science, and arts",12272,8578,69.9,3694,30.1,More than 25%,44,0.4,3553,29,60,0.5,6,0,0,0,0,0,31,0.3,10229,4954,48.4,5275,51.6,South Region,South Atlantic Division,8176,5089,2830,257,Rep
2884,51135,VA,"Nottoway County, Virginia",9215,79,9368,79,9105,129,9477,55,9228,291,0.85001076,0.83624431,1.397011046,0,3.057043807,0.85001076,Less than 1%,1.228061985,1% - 5%,15853,7555,8298,Rural,11010,15.2,15641,6,12930,8.3,5676,36849,"$35,000 - $50,000",21.3,5732,24.2,"Management, business, science, and arts",15641,8605,55,7036,45,More than 25%,598,3.8,6075,38.8,22,0.1,92,0.6,23,0.1,0,0,226,1.4,12157,6571,54.1,5586,45.9,South Region,South Atlantic Division,6717,3712,2829,176,Rep
2885,51137,VA,"Orange County, Virginia",21616,256,22795,256,22489,609,24025,449,24709,860,1.170446233,1.110580886,2.636591913,0,3.363447925,1.170446233,1% - 5%,1.656213391,1% - 5%,33481,14136,19345,Rural,24552,25.9,34873,4.8,28105,7.7,13245,66990,"$50,001 - $75,000",9.2,15787,34.1,"Management, business, science, and arts",34873,27677,79.4,7196,20.6,10% - 25%,1468,4.2,4271,12.2,97,0.3,345,1,0,0,43,0.1,972,2.8,26461,12880,48.7,13581,51.3,South Region,South Atlantic Division,17157,10511,5955,691,Rep
2886,51139,VA,"Page County, Virginia",15384,115,15607,115,15184,233,15857,147,15688,569,0.741983354,0.731459102,1.511318674,0,3.500030756,0.741983354,Less than 1%,1.296958377,1% - 5%,24042,4770,19272,Rural,17170,12.9,23759,1.9,19608,8.6,9523,45030,"$35,000 - $50,000",16,10543,25.7,"Management, business, science, and arts",23759,22463,94.5,1296,5.5,5% - 9.9%,437,1.8,374,1.6,30,0.1,131,0.6,0,0,47,0.2,277,1.2,18766,9152,48.8,9614,51.2,South Region,South Atlantic Division,10663,7824,2514,325,Rep
2887,51141,VA,"Patrick County, Virginia",12043,91,12299,91,12068,128,12372,70,12065,488,0.749958793,0.734463277,1.049524434,0,3.887516928,0.749958793,Less than 1%,1.284292687,1% - 5%,18490,0,18490,Rural,13632,13.6,18180,1.9,15323,7.7,7805,35999,"$35,000 - $50,000",22.2,7367,26.7,"Management, business, science, and arts",18180,16360,90,1820,10,10% - 25%,497,2.7,1051,5.8,29,0.2,49,0.3,0,0,55,0.3,139,0.8,14677,7138,48.6,7539,51.4,South Region,South Atlantic Division,8489,6454,1768,267,Rep
2888,51143,VA,"Pittsylvania County, Virginia",41754,367,42952,367,42108,638,43504,646,43031,998,0.871299352,0.847203306,1.492537313,0,2.266687865,0.871299352,Less than 1%,1.095545567,1% - 5%,63506,9126,54380,Rural,45313,14.6,62392,2.2,51304,6.7,26327,43087,"$35,000 - $50,000",15.1,27639,26.3,"Management, business, science, and arts",62392,46346,74.3,16046,25.7,More than 25%,1519,2.4,13160,21.1,35,0.1,261,0.4,22,0,20,0,1029,1.6,49219,23977,48.7,25242,51.3,South Region,South Atlantic Division,31687,21742,9195,750,Rep
2889,51145,VA,"Powhatan County, Virginia",17852,168,19113,168,19341,273,20942,220,21617,309,0.932297447,0.871324101,1.391862955,0,1.409285779,0.932297447,Less than 1%,0.920954057,Less than 1%,28046,91,27955,Rural,20402,28.5,28286,2.2,23652,4.6,9866,77684,"More than $75,000",5.6,13285,40.2,"Management, business, science, and arts",28286,23738,83.9,4548,16.1,10% - 25%,560,2,3368,11.9,76,0.3,59,0.2,22,0.1,20,0.1,443,1.6,22511,12162,54,10349,46,South Region,South Atlantic Division,16794,11875,4057,862,Rep
2890,51147,VA,"Prince Edward County, Virginia",13500,241,14404,241,13775,348,13672,937,13118,482,1.753875264,1.645612837,2.464065708,0,3.544117647,1.753875264,1% - 5%,1.881534291,1% - 5%,23368,8597,14771,Rural,12968,23.2,23077,3.5,19880,6.6,7294,42283,"$35,000 - $50,000",18,9183,29.2,"Management, business, science, and arts",23077,14360,62.2,8717,37.8,More than 25%,564,2.4,7514,32.6,127,0.6,297,1.3,0,0,0,0,215,0.9,18870,9284,49.2,9586,50.8,South Region,South Atlantic Division,9113,4099,4590,424,Dem
2891,51149,VA,"Prince George County, Virginia",20691,439,22135,439,21506,639,23213,195,23013,1316,2.077614766,1.944715159,2.885527207,0,5.409182457,2.077614766,1% - 5%,2.463407918,1% - 5%,35725,16647,19078,Rural,25977,22.1,37664,4.3,30468,9.4,11191,64805,"$50,001 - $75,000",9.6,14498,37,"Management, business, science, and arts",37664,21083,56,16581,44,More than 25%,2746,7.3,11770,31.3,204,0.5,783,2.1,141,0.4,97,0.3,840,2.2,28739,16107,56,12632,44,South Region,South Atlantic Division,16140,9157,6419,564,Rep
2892,51153,VA,"Prince William County, Virginia",224388,6648,254643,6648,253777,8608,273775,9181,284100,7734,2.87747364,2.5442897,3.280675343,0,2.650136722,2.650136722,1% - 5%,2.270515081,1% - 5%,402002,385254,16748,Urban,280543,39.5,443630,22.8,332699,5.4,138102,98546,"More than $75,000",7,225941,43.4,"Management, business, science, and arts",443630,202037,45.5,241593,54.5,More than 25%,97117,21.9,88386,19.9,1084,0.2,34926,7.9,503,0.1,1119,0.3,18458,4.2,274536,135095,49.2,139441,50.8,South Region,South Atlantic Division,144854,54065,83093,7696,Dem
2893,51155,VA,"Pulaski County, Virginia",21346,302,21772,302,21193,464,22063,318,22082,648,1.395048041,1.368125396,2.142494344,0,2.850857897,1.395048041,1% - 5%,1.551305136,1% - 5%,34872,18516,16356,Urban,25510,18.2,34417,1.3,28828,6.7,14553,49469,"$35,000 - $50,000",13.5,15467,30,"Management, business, science, and arts",34417,31351,91.1,3066,8.9,5% - 9.9%,525,1.5,1820,5.3,13,0,118,0.3,0,0,54,0.2,536,1.6,27778,13794,49.7,13984,50.3,South Region,South Atlantic Division,15112,10314,4170,628,Rep
2894,51157,VA,"Rappahannock County, Virginia",5561,77,5776,77,5698,85,5819,260,5849,106,1.365732529,1.315564668,1.46982535,0,1.780016793,1.365732529,1% - 5%,1.186227868,1% - 5%,7373,0,7373,Rural,5589,32.4,7416,4.5,6282,2.4,3247,58026,"$50,001 - $75,000",9.2,3554,37.8,"Management, business, science, and arts",7416,6633,89.4,783,10.6,10% - 25%,257,3.5,311,4.2,14,0.2,48,0.6,0,0,0,0,153,2.1,5844,2900,49.6,2944,50.4,South Region,South Atlantic Division,4444,2532,1741,171,Rep
2895,51159,VA,"Richmond County, Virginia",4992,34,5108,34,5010,46,5093,150,5159,104,0.676482292,0.661221315,0.909810127,0,1.976059282,0.676482292,Less than 1%,0.844714603,Less than 1%,9254,0,9254,Rural,6679,13.4,8868,6,7510,6.3,3084,44919,"$35,000 - $50,000",16.7,3134,30.4,"Management, business, science, and arts",8868,5442,61.4,3426,38.6,More than 25%,561,6.3,2308,26,25,0.3,200,2.3,0,0,0,0,332,3.7,7090,4040,57,3050,43,South Region,South Atlantic Division,3651,2213,1347,91,Rep
2896,51161,VA,"Roanoke County, Virginia",66262,1076,68836,1076,66967,1769,69014,1913,69215,1482,1.597909056,1.539077698,2.573614991,0,2.096269997,1.597909056,1% - 5%,1.561374348,1% - 5%,92376,75249,17127,Urban,66984,34.1,93655,5.5,76649,4.8,38322,60380,"$50,001 - $75,000",8,45611,40.2,"Management, business, science, and arts",93655,81399,86.9,12256,13.1,10% - 25%,2517,2.7,5328,5.7,100,0.1,2580,2.8,0,0,39,0,1692,1.8,72204,33899,46.9,38305,53.1,South Region,South Atlantic Division,50149,30857,16787,2505,Rep
2897,51163,VA,"Rockbridge County, Virginia",13627,202,14349,202,13849,520,14603,103,14642,358,1.460698532,1.388220741,3.618901802,0,2.386666667,1.460698532,1% - 5%,1.770897548,1% - 5%,22307,1865,20442,Rural,16817,25.1,22450,2.2,18935,4.8,9277,52478,"$50,001 - $75,000",14.7,10184,33.3,"Management, business, science, and arts",22450,20917,93.2,1533,6.8,5% - 9.9%,351,1.6,572,2.5,22,0.1,138,0.6,28,0.1,0,0,422,1.9,18297,9040,49.4,9257,50.6,South Region,South Atlantic Division,10685,6671,3506,508,Rep
2898,51165,VA,"Rockingham County, Virginia",43996,482,46451,482,46148,841,49617,289,50559,1265,1.08368182,1.02699593,1.789780587,0,2.440953998,1.08368182,1% - 5%,1.268282467,1% - 5%,76314,31035,45279,Rural,53298,24.6,78427,5.3,62824,5.2,29883,55029,"$50,001 - $75,000",11.6,38083,31.7,"Management, business, science, and arts",78427,70540,89.9,7887,10.1,10% - 25%,4864,6.2,1456,1.9,99,0.1,535,0.7,35,0,34,0,864,1.1,58293,28116,48.2,30177,51.8,South Region,South Atlantic Division,36536,25269,9361,1906,Rep
2899,51167,VA,"Russell County, Virginia",19127,58,19598,58,18386,886,18827,133,18460,348,0.30231952,0.295075295,4.597343296,0,1.850276478,0.30231952,Less than 1%,1.409002918,1% - 5%,28897,3414,25483,Rural,20317,13.1,27973,1.1,23119,6.6,10937,38370,"$35,000 - $50,000",17,10527,31.1,"Management, business, science, and arts",27973,27078,96.8,895,3.2,Less than 5%,318,1.1,277,1,14,0.1,33,0.1,0,0,0,0,253,0.9,22226,10819,48.7,11407,51.3,South Region,South Atlantic Division,12195,9516,2328,351,Rep
2900,51169,VA,"Scott County, Virginia",16131,84,16232,84,15390,281,15877,91,15007,951,0.518038853,0.514832067,1.793121052,0,5.959393408,0.518038853,Less than 1%,1.757077076,1% - 5%,23177,4143,19034,Rural,16512,12.6,22378,1,18589,7.8,9104,38017,"$35,000 - $50,000",20.1,8391,23.8,"Management, business, science, and arts",22378,21688,96.9,690,3.1,Less than 5%,284,1.3,151,0.7,36,0.2,62,0.3,0,0,0,0,157,0.7,18072,9119,50.5,8953,49.5,South Region,South Atlantic Division,10055,8242,1579,234,Rep
2901,51171,VA,"Shenandoah County, Virginia",26188,369,27449,369,26971,886,28346,463,28662,857,1.389464171,1.326479258,3.180529131,0,2.903214879,1.389464171,1% - 5%,1.759937488,1% - 5%,41993,14032,27961,Rural,30844,19.4,42857,5.8,35040,5.5,17222,50450,"$50,001 - $75,000",10.6,20212,29,"Management, business, science, and arts",42857,38099,88.9,4758,11.1,10% - 25%,2871,6.7,782,1.8,16,0,239,0.6,0,0,0,0,850,2,32575,15689,48.2,16886,51.8,South Region,South Atlantic Division,20335,14078,5269,988,Rep
2902,51173,VA,"Smyth County, Virginia",19139,275,19774,275,19246,373,19653,419,18947,851,1.416503554,1.371639483,1.901218207,0,4.298413981,1.416503554,1% - 5%,1.797555045,1% - 5%,32208,7960,24248,Rural,22711,14.8,31513,1.3,26053,7.3,12930,38906,"$35,000 - $50,000",17.7,12870,28.1,"Management, business, science, and arts",31513,29741,94.4,1772,5.6,5% - 9.9%,614,1.9,652,2.1,20,0.1,94,0.3,22,0.1,0,0,370,1.2,24959,12131,48.6,12828,51.4,South Region,South Atlantic Division,12825,9747,2661,417,Rep
2903,51175,VA,"Southampton County, Virginia",12101,129,12555,129,12307,238,12546,91,12320,532,1.05478332,1.017029328,1.897170187,0,4.139433551,1.05478332,1% - 5%,1.621683277,1% - 5%,18570,378,18192,Rural,13326,16.1,18291,0.6,15148,5.8,6727,51032,"$50,001 - $75,000",14.7,7805,30.6,"Management, business, science, and arts",18291,11050,60.4,7241,39.6,More than 25%,251,1.4,6433,35.2,43,0.2,24,0.1,0,0,60,0.3,430,2.4,14629,7703,52.7,6926,47.3,South Region,South Atlantic Division,8872,5035,3595,242,Rep
2904,51177,VA,"Spotsylvania County, Virginia",76226,1605,82201,1605,82639,2148,88672,1196,90944,3394,2.062160322,1.915137341,2.533407244,0,3.59770188,2.062160322,1% - 5%,2.021681357,1% - 5%,122397,82829,39568,Urban,84467,29.6,129181,7.2,99814,5.6,43105,79742,"More than $75,000",8.5,63469,39.2,"Management, business, science, and arts",129181,90614,70.1,38567,29.9,More than 25%,11136,8.6,20240,15.7,359,0.3,3232,2.5,159,0.1,308,0.2,3133,2.4,92210,44716,48.5,47494,51.5,South Region,South Atlantic Division,62083,34619,24204,3260,Rep
2905,51179,VA,"Stafford County, Virginia",75297,2456,83444,2456,83071,2623,90512,3511,95708,1876,3.158720564,2.859138533,3.060891078,0,1.922446303,2.859138533,1% - 5%,2.200239295,1% - 5%,128961,103485,25476,Urban,87903,37.3,139548,8.8,106784,4.9,44311,97528,"More than $75,000",5.1,65669,47.2,"Management, business, science, and arts",139548,90289,64.7,49259,35.3,More than 25%,15614,11.2,23118,16.6,397,0.3,4449,3.2,115,0.1,252,0.2,5314,3.8,97711,49393,50.6,48318,49.4,South Region,South Atlantic Division,65350,33840,27879,3631,Rep
2906,51181,VA,"Surry County, Virginia",5439,36,5533,36,5451,82,5515,133,5499,66,0.657534247,0.646435626,1.482016989,0,1.185983827,0.657534247,Less than 1%,0.794394138,Less than 1%,7058,0,7058,Rural,4956,22.8,6731,0.7,5655,8.2,2707,56632,"$50,001 - $75,000",11.9,3165,26.1,"Management, business, science, and arts",6731,3496,51.9,3235,48.1,More than 25%,24,0.4,3103,46.1,13,0.2,25,0.4,0,0,8,0.1,62,0.9,5451,2653,48.7,2798,51.3,South Region,South Atlantic Division,3976,1785,2069,122,Dem
2907,51183,VA,"Sussex County, Virginia",7128,63,7244,63,7095,103,7151,102,6994,236,0.876095119,0.862186944,1.430953043,0,3.26417704,0.876095119,Less than 1%,1.286682429,1% - 5%,12087,0,12087,Rural,9794,11.3,11733,2.9,10906,6.6,3793,37917,"$35,000 - $50,000",18.5,2941,26.1,"Management, business, science, and arts",11733,4495,38.3,7238,61.7,More than 25%,316,2.7,6550,55.8,38,0.3,51,0.4,5,0,14,0.1,264,2.3,10536,6974,66.2,3562,33.8,South Region,South Atlantic Division,5036,2055,2874,107,Dem
2908,51185,VA,"Tazewell County, Virginia",28053,314,29062,314,27192,1803,28378,328,27437,968,1.106920013,1.068899782,6.218313502,0,3.407850731,1.106920013,1% - 5%,2.360396806,1% - 5%,45078,21688,23390,Rural,31344,14.6,43367,0.8,36073,8.3,17595,38238,"$35,000 - $50,000",17.8,16179,30.1,"Management, business, science, and arts",43367,40797,94.1,2570,5.9,5% - 9.9%,385,0.9,1313,3,53,0.1,153,0.4,17,0,0,0,649,1.5,34702,17064,49.2,17638,50.8,South Region,South Atlantic Division,18495,15160,2895,440,Rep
2909,51187,VA,"Warren County, Virginia",23300,410,24715,410,24293,885,25377,1260,26430,528,1.729228174,1.631840796,3.514973389,0,1.95860227,1.729228174,1% - 5%,1.766928926,1% - 5%,37575,18634,18941,Rural,26608,20,38807,3.2,31023,6.5,14174,63734,"$50,001 - $75,000",10.4,18623,32.7,"Management, business, science, and arts",38807,34133,88,4674,12,10% - 25%,1546,4,1490,3.8,63,0.2,422,1.1,4,0,0,0,1149,3,29528,14723,49.9,14805,50.1,South Region,South Atlantic Division,17791,11762,5165,864,Rep
2910,51191,VA,"Washington County, Virginia",35525,471,36730,471,35316,931,37011,367,36499,1406,1.30847872,1.266094997,2.568488427,0,3.709273183,1.30847872,1% - 5%,1.770467065,1% - 5%,54876,15543,39333,Rural,39783,24.8,54562,1.6,45709,6.4,22512,43835,"$35,000 - $50,000",14.3,24377,35.7,"Management, business, science, and arts",54562,52098,95.5,2464,4.5,Less than 5%,772,1.4,692,1.3,23,0,307,0.6,12,0,128,0.2,530,1,43831,21483,49,22348,51,South Region,South Atlantic Division,25715,19309,5548,858,Rep
2911,51193,VA,"Westmoreland County, Virginia",11328,306,11968,306,11841,186,12125,524,12541,222,2.630221764,2.493074792,1.546520329,0,1.739402962,1.739402962,1% - 5%,1.681843969,1% - 5%,17454,3693,13761,Rural,12916,21.2,17528,3.3,14440,6.6,7124,51566,"$50,001 - $75,000",11.1,7543,33.1,"Management, business, science, and arts",17528,11162,63.7,6366,36.3,More than 25%,1070,6.1,4702,26.8,78,0.4,53,0.3,0,0,11,0.1,452,2.6,13750,6572,47.8,7178,52.2,South Region,South Atlantic Division,8291,4331,3723,237,Rep
2912,51195,VA,"Wise County, Virginia",23313,429,24280,429,23332,297,24017,492,23319,1030,1.806924438,1.736209478,1.256930044,0,4.230153189,1.736209478,1% - 5%,1.80604343,1% - 5%,41452,17961,23491,Rural,27966,14.4,40074,1.2,32904,10.4,15225,36352,"$35,000 - $50,000",21.2,13661,34.1,"Management, business, science, and arts",40074,36846,91.9,3228,8.1,5% - 9.9%,493,1.2,2060,5.1,35,0.1,179,0.4,20,0,13,0,428,1.1,31770,16425,51.7,15345,48.3,South Region,South Atlantic Division,14991,11983,2687,321,Rep
2913,51197,VA,"Wythe County, Virginia",18433,262,19062,262,18597,363,19173,338,19136,648,1.401444236,1.355826951,1.914556962,0,3.27537404,1.401444236,1% - 5%,1.589440438,1% - 5%,29235,7212,22023,Rural,21223,16.6,29171,0.9,23904,7.5,12039,42888,"$35,000 - $50,000",16.2,12719,27.1,"Management, business, science, and arts",29171,27436,94.1,1735,5.9,5% - 9.9%,321,1.1,987,3.4,36,0.1,214,0.7,0,0,13,0,164,0.6,23194,11113,47.9,12081,52.1,South Region,South Atlantic Division,13250,10044,2765,441,Rep
2914,51199,VA,"York County, Virginia",44382,725,46856,725,44991,1834,45789,2407,46212,1030,1.607289334,1.52371745,3.916711159,0,2.180263325,1.607289334,1% - 5%,1.845596254,1% - 5%,65187,61471,3993,Urban,44447,43.2,66919,8.1,52649,6.1,23872,83410,"More than $75,000",6.2,30075,49,"Management, business, science, and arts",66919,48512,72.5,18407,27.5,More than 25%,3803,5.7,8623,12.9,127,0.2,3480,5.2,166,0.2,59,0.1,2149,3.2,48534,23707,48.8,24827,51.2,South Region,South Atlantic Division,34062,18823,12989,2250,Rep
2915,51510,VA,"Alexandria city, Virginia",95390,3974,107432,3974,98311,11679,106029,4689,106682,5079,3.999436416,3.567132829,10.61823802,0,4.544519108,3.999436416,1% - 5%,4.545865275,1% - 5%,139993,139966,0,Urban,115156,62.1,151473,27.8,126350,4,68063,89200,"More than $75,000",9.8,93357,58.3,"Management, business, science, and arts",151473,78821,52,72652,48,More than 25%,25359,16.7,31913,21.1,97,0.1,9585,6.3,21,0,415,0.3,5262,3.5,100824,48254,47.9,52570,52.1,South Region,South Atlantic Division,74384,13241,57147,3996,Dem
2916,51520,VA,"Bristol city, Virginia",12016,295,12384,295,11493,481,11760,176,11097,937,2.396231013,2.326681915,4.017036913,0,7.786272229,2.396231013,1% - 5%,3.305244414,1% - 5%,17835,17828,7,Urban,12269,23.4,17340,1.3,13988,8.7,7671,35801,"$35,000 - $50,000",20.6,7490,33.6,"Management, business, science, and arts",17340,15269,88.1,2071,11.9,10% - 25%,343,2,1160,6.7,36,0.2,12,0.1,0,0,214,1.2,306,1.8,13502,6223,46.1,7279,53.9,South Region,South Atlantic Division,6966,4884,1832,250,Rep
2917,51530,VA,"Buena Vista city, Virginia",3760,62,4200,62,3905,169,4164,49,3902,302,1.622187336,1.454716096,4.148257241,0,7.183634634,1.622187336,1% - 5%,2.881759061,1% - 5%,6650,6391,259,Urban,4129,16.2,6610,0.7,5338,6.1,2709,29109,"Less than $35,000",27.6,2842,30.2,"Production, transportation, and material moving",6610,5851,88.5,759,11.5,10% - 25%,83,1.3,110,1.7,0,0,485,7.3,0,0,0,0,81,1.2,5198,2369,45.6,2829,54.4,South Region,South Atlantic Division,2395,1432,693,270,Rep
2918,51540,VA,"Charlottesville city, Virginia",28126,1033,33139,1033,32272,1257,35725,539,33742,3975,3.542645495,3.02294276,3.748993409,0,10.53901424,3.542645495,1% - 5%,4.17071918,1% - 5%,43435,43475,0,Urban,28530,50,45538,12.2,39304,3.9,17980,50727,"$50,001 - $75,000",25.9,24137,48.9,"Management, business, science, and arts",45538,30038,66,15500,34,More than 25%,2295,5,8488,18.6,141,0.3,3145,6.9,66,0.1,20,0,1345,3,34856,16511,47.4,18345,52.6,South Region,South Atlantic Division,22211,2951,17865,1395,Dem
2919,51550,VA,"Chesapeake city, Virginia",142936,2712,154167,2712,149334,5749,160258,2556,160989,7030,1.862023509,1.728720861,3.707047194,0,4.184050613,1.862023509,1% - 5%,2.296368435,1% - 5%,222209,205261,16948,Urban,154583,30.4,233194,5,183209,6.3,82573,69978,"$50,001 - $75,000",9.5,107985,39.3,"Management, business, science, and arts",233194,137343,58.9,95851,41.1,More than 25%,12294,5.3,68246,29.3,444,0.2,7444,3.2,219,0.1,542,0.2,6662,2.9,172030,83136,48.3,88894,51.7,South Region,South Atlantic Division,111827,53988,52554,5285,Rep
2920,51570,VA,"Colonial Heights city, Virginia",11936,206,12386,206,12013,331,12466,273,12308,361,1.696590348,1.635959339,2.681464679,0,2.849475097,1.696590348,1% - 5%,1.772697893,1% - 5%,17411,17411,0,Urban,12254,21.9,17554,7.5,13993,8.4,7206,49639,"$35,000 - $50,000",12.9,7790,34.3,"Management, business, science, and arts",17554,13268,75.6,4286,24.4,10% - 25%,931,5.3,2277,13,82,0.5,632,3.6,0,0,33,0.2,331,1.9,13256,6000,45.3,7256,54.7,South Region,South Atlantic Division,8427,5681,2367,379,Rep
2921,51580,VA,"Covington city, Virginia",3740,64,3839,64,3697,70,3723,172,3640,140,1.682439537,1.639764284,1.858242633,0,3.703703704,1.682439537,1% - 5%,1.776830032,1% - 5%,5961,5961,0,Urban,3922,11.3,5650,1.9,4593,5.2,2472,34703,"Less than $35,000",21.4,2211,33.9,Sales and office,5650,4603,81.5,1047,18.5,10% - 25%,71,1.3,822,14.5,0,0,36,0.6,17,0.3,0,0,101,1.8,4464,2226,49.9,2238,50.1,South Region,South Atlantic Division,2369,1349,914,106,Rep
2922,51590,VA,"Danville city, Virginia",28674,543,29480,543,28209,844,28450,1040,27935,992,1.858507034,1.808613396,2.905035625,0,3.429322087,1.858507034,1% - 5%,2.000295628,1% - 5%,43055,41111,1944,Urban,29166,18.2,42360,3.3,34017,11.8,18653,33721,"Less than $35,000",22.5,16797,30.5,"Management, business, science, and arts",42360,18802,44.4,23558,55.6,More than 25%,1519,3.6,20683,48.8,56,0.1,453,1.1,9,0,0,0,838,2,32383,14376,44.4,18007,55.6,South Region,South Atlantic Division,18862,7306,11051,505,Dem
2923,51595,VA,"Emporia city, Virginia",3735,83,3921,83,3791,108,3889,37,3806,205,2.173913043,2.072927073,2.769941011,0,5.110944902,2.173913043,1% - 5%,2.425545206,1% - 5%,5927,5553,374,Urban,3699,15.3,5565,3.6,4328,18.8,2210,27169,"Less than $35,000",33,1917,30.6,"Management, business, science, and arts",5565,1760,31.6,3805,68.4,More than 25%,181,3.3,3559,64,0,0,13,0.2,0,0,0,0,52,0.9,4013,1759,43.8,2254,56.2,South Region,South Atlantic Division,2367,792,1531,44,Dem
